"filename", "language", "JSON with Comments", "JavaScript", "Markdown", "Shell Script", "TypeScript", "PowerShell", "JSON", "XML", "TypeScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\real-time.ts", "TypeScript", 0, 0, 0, 0, 375, 0, 0, 0, 0, 0, 0, 36, 64, 475
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\selectSafe.ts", "TypeScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 27, 6, 59
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\server\aiSummaryPrompt.ts", "TypeScript", 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 33, 28, 250
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\server\openai.ts", "TypeScript", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 14, 8, 44
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\services\ffe-room-service.ts", "TypeScript", 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 56, 54, 624
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\services\ffe-template-service.ts", "TypeScript", 0, 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 44, 40, 500
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\services\team-notification-service.ts", "TypeScript", 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 0, 35, 47, 499
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\session-management.ts", "TypeScript", 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 45, 40, 319
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\sharing-utils.ts", "TypeScript", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 28, 17, 121
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\stage\ffe-stage-manager.ts", "TypeScript", 0, 0, 0, 0, 488, 0, 0, 0, 0, 0, 0, 44, 64, 596
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\twilio.ts", "TypeScript", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 20, 24, 143
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\utils.ts", "TypeScript", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 2, 18, 96
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\utils\auto-assignment.ts", "TypeScript", 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 35, 57, 346
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\utils\phase-email.ts", "TypeScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 3, 4, 57
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\utils\phase-utils.ts", "TypeScript", 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 48, 43, 372
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\validation\due-date-validation.ts", "TypeScript", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 12, 29, 164
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\websocket-server.ts", "TypeScript", 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 29, 62, 357
"c:\Users\ADMIN\Desktop\residentone-workflow\src\stores\ffe-room-store.ts", "TypeScript", 0, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 23, 62, 466
"c:\Users\ADMIN\Desktop\residentone-workflow\src\stores\ffe-template-store.ts", "TypeScript", 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 16, 36, 389
"c:\Users\ADMIN\Desktop\residentone-workflow\src\styles\mentions.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 6, 18, 118
"c:\Users\ADMIN\Desktop\residentone-workflow\src\types\cad-preferences.ts", "TypeScript", 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 13, 26, 269
"c:\Users\ADMIN\Desktop\residentone-workflow\src\types\drawings.ts", "TypeScript", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 6, 18, 192
"c:\Users\ADMIN\Desktop\residentone-workflow\src\types\ffe-management.ts", "TypeScript", 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 31, 47, 333
"c:\Users\ADMIN\Desktop\residentone-workflow\src\types\ffe-v2.ts", "TypeScript", 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 20, 25, 274
"c:\Users\ADMIN\Desktop\residentone-workflow\src\types\next-auth.d.ts", "TypeScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\ADMIN\Desktop\residentone-workflow\tailwind.config.ts", "TypeScript", 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 1, 3, 147
"c:\Users\ADMIN\Desktop\residentone-workflow\team-setup-summary.ts", "TypeScript", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 9, 20, 177
"c:\Users\ADMIN\Desktop\residentone-workflow\test-email.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 3, 18
"c:\Users\ADMIN\Desktop\residentone-workflow\test-ffe-connection.md", "Markdown", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47
"c:\Users\ADMIN\Desktop\residentone-workflow\test-ffe-workflow.md", "Markdown", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 87
"c:\Users\ADMIN\Desktop\residentone-workflow\thorough-backup-search.js", "JavaScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 82
"c:\Users\ADMIN\Desktop\residentone-workflow\tsconfig.json", "JSON with Comments", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\ADMIN\Desktop\residentone-workflow\vercel.json", "JSON", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 1, 64
"c:\Users\ADMIN\Desktop\residentone-workflow\verify-clean-system.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 100
"c:\Users\ADMIN\Desktop\residentone-workflow\verify-login.js", "JavaScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\ADMIN\Desktop\residentone-workflow\verify-team-setup.ts", "TypeScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 4, 14, 101
"Total", "-", 56, 5735, 17353, 23, 64065, 466, 17209, 9, 63149, 324, 13, 8362, 21611, 198375
